ord,date,HCHC,HCHP,TENSION,PAPP
462,2017-05-23 00:17:02.893767,36464893,39727614,241,210
463,2017-05-23 00:17:05.104091,36464893,39727614,241,210
464,2017-05-23 00:17:07.313950,36464893,39727614,241,220
465,2017-05-23 00:17:09.524518,36464893,39727614,241,210
466,2017-05-23 00:17:11.734402,36464893,39727614,241,210
467,2017-05-23 00:17:13.944716,36464893,39727614,241,210
468,2017-05-23 00:17:16.154833,36464893,39727614,241,210
469,2017-05-23 00:17:18.364677,36464893,39727614,241,220
470,2017-05-23 00:17:20.575303,36464893,39727614,241,210
471,2017-05-23 00:17:22.784985,36464893,39727614,241,210
472,2017-05-23 00:17:24.995277,36464893,39727614,241,210
473,2017-05-23 00:17:27.205328,36464894,39727614,241,210
474,2017-05-23 00:17:29.415508,36464894,39727614,241,210
475,2017-05-23 00:17:31.625761,36464894,39727614,241,210
476,2017-05-23 00:17:33.835596,36464894,39727614,241,220
477,2017-05-23 00:17:36.045952,36464894,39727614,241,210
478,2017-05-23 00:17:38.255858,36464894,39727614,241,230
479,2017-05-23 00:17:40.466638,36464894,39727614,241,210
480,2017-05-23 00:17:42.676281,36464894,39727614,241,210
481,2017-05-23 00:17:44.886631,36464894,39727614,241,220
482,2017-05-23 00:17:47.096573,36464894,39727614,241,220
483,2017-05-23 00:17:49.306604,36464894,39727614,241,220
484,2017-05-23 00:17:51.517145,36464894,39727614,241,220
485,2017-05-23 00:17:53.726985,36464895,39727614,241,210
486,2017-05-23 00:17:55.936987,36464895,39727614,241,210
487,2017-05-23 00:17:58.147268,36464895,39727614,241,210
488,2017-05-23 00:18:00.357378,36464895,39727614,241,210
489,2017-05-23 00:18:02.567519,36464895,39727614,241,210
490,2017-05-23 00:18:04.777346,36464895,39727614,241,220
491,2017-05-23 00:18:06.987659,36464895,39727614,241,210
492,2017-05-23 00:18:09.197554,36464895,39727614,241,210
493,2017-05-23 00:18:11.408281,36464895,39727614,241,210
494,2017-05-23 00:18:13.617780,36464895,39727614,241,210
495,2017-05-23 00:18:15.828466,36464895,39727614,241,210
496,2017-05-23 00:18:18.038546,36464896,39727614,241,220
497,2017-05-23 00:18:20.248305,36464896,39727614,241,210
498,2017-05-23 00:18:22.458862,36464896,39727614,241,210
499,2017-05-23 00:18:24.668875,36464896,39727614,241,210
500,2017-05-23 00:18:26.878860,36464896,39727614,241,220
501,2017-05-23 00:18:29.088712,36464896,39727614,241,220
502,2017-05-23 00:18:31.299268,36464896,39727614,240,220
503,2017-05-23 00:18:33.509528,36464896,39727614,241,220
504,2017-05-23 00:18:35.719316,36464896,39727614,241,210
505,2017-05-23 00:18:37.929681,36464896,39727614,241,210
506,2017-05-23 00:18:40.139417,36464896,39727614,241,220
507,2017-05-23 00:18:42.355111,36464897,39727614,241,210
508,2017-05-23 00:18:44.559623,36464897,39727614,241,210
509,2017-05-23 00:18:46.770355,36464897,39727614,241,240
510,2017-05-23 00:18:48.980403,36464897,39727614,241,210
511,2017-05-23 00:18:51.190322,36464897,39727614,241,210
512,2017-05-23 00:18:53.400731,36464897,39727614,241,210
513,2017-05-23 00:18:55.610770,36464897,39727614,239,210
514,2017-05-23 00:18:57.821088,36464897,39727614,241,220
515,2017-05-23 00:19:00.031048,36464897,39727614,241,210
516,2017-05-23 00:19:02.241394,36464897,39727614,241,220
517,2017-05-23 00:19:04.451248,36464897,39727614,241,210
518,2017-05-23 00:19:06.661130,36464897,39727614,241,220
519,2017-05-23 00:19:08.871474,36464898,39727614,241,210
520,2017-05-23 00:19:11.081283,36464898,39727614,241,210
521,2017-05-23 00:19:13.291668,36464898,39727614,241,210
522,2017-05-23 00:19:15.501492,36464898,39727614,241,210
523,2017-05-23 00:19:17.712214,36464898,39727614,241,210
524,2017-05-23 00:19:19.922287,36464898,39727614,241,210
525,2017-05-23 00:19:22.132184,36464898,39727614,241,210
526,2017-05-23 00:19:24.342578,36464898,39727614,239,210
527,2017-05-23 00:19:26.552493,36464898,39727614,239,210
528,2017-05-23 00:19:28.762577,36464898,39727614,241,220
529,2017-05-23 00:19:30.972421,36464898,39727614,241,220
530,2017-05-23 00:19:33.182990,36464899,39727614,241,220
531,2017-05-23 00:19:35.393092,36464899,39727614,241,210
532,2017-05-23 00:19:37.603115,36464899,39727614,241,210
533,2017-05-23 00:19:39.813501,36464899,39727614,241,210
534,2017-05-23 00:19:42.023156,36464899,39727614,241,210
535,2017-05-23 00:19:44.233531,36464899,39727614,241,210
536,2017-05-23 00:19:46.443367,36464899,39727614,241,210
537,2017-05-23 00:19:48.654048,36464899,39727614,241,210
538,2017-05-23 00:19:50.864054,36464899,39727614,241,220
539,2017-05-23 00:19:53.073920,36464899,39727614,241,210
540,2017-05-23 00:19:55.284235,36464899,39727614,241,220
541,2017-05-23 00:19:57.494130,36464900,39727614,241,210
542,2017-05-23 00:19:59.704647,36464900,39727614,241,220
543,2017-05-23 00:20:01.914718,36464900,39727614,241,220
544,2017-05-23 00:20:04.124879,36464900,39727614,241,220
545,2017-05-23 00:20:06.335009,36464900,39727614,241,210
546,2017-05-23 00:20:08.544956,36464900,39727614,241,220
547,2017-05-23 00:20:10.755162,36464900,39727614,241,210
548,2017-05-23 00:20:12.965028,36464900,39727614,241,220
549,2017-05-23 00:20:15.175389,36464900,39727614,241,210
550,2017-05-23 00:20:17.385630,36464900,39727614,241,220
551,2017-05-23 00:20:19.595975,36464900,39727614,241,220
552,2017-05-23 00:20:21.805955,36464901,39727614,241,220
553,2017-05-23 00:20:24.015943,36464901,39727614,241,210
554,2017-05-23 00:20:26.226512,36464901,39727614,241,210
555,2017-05-23 00:20:28.436008,36464901,39727614,241,210
556,2017-05-23 00:20:30.646316,36464901,39727614,241,210
557,2017-05-23 00:20:32.856217,36464901,39727614,241,210
558,2017-05-23 00:20:35.066724,36464901,39727614,241,220
559,2017-05-23 00:20:37.276980,36464901,39727614,241,210
560,2017-05-23 00:20:39.486819,36464901,39727614,241,210
561,2017-05-23 00:20:41.697026,36464901,39727614,241,210
562,2017-05-23 00:20:43.907077,36464901,39727614,241,220
563,2017-05-23 00:20:46.117670,36464901,39727614,241,220
564,2017-05-23 00:20:48.327776,36464902,39727614,241,220
565,2017-05-23 00:20:50.538064,36464902,39727614,241,210
566,2017-05-23 00:20:52.747906,36464902,39727614,241,210
567,2017-05-23 00:20:54.957770,36464902,39727614,241,210
568,2017-05-23 00:20:57.168240,36464902,39727614,241,210
569,2017-05-23 00:20:59.378197,36464902,39727614,241,210
570,2017-05-23 00:21:01.588216,36464902,39727614,241,220
571,2017-05-23 00:21:03.798279,36464902,39727614,241,210
572,2017-05-23 00:21:06.008620,36464902,39727614,241,210
573,2017-05-23 00:21:08.218903,36464902,39727614,241,210
574,2017-05-23 00:21:10.428650,36464902,39727614,241,210
575,2017-05-23 00:21:12.638966,36464902,39727614,241,210
576,2017-05-23 00:21:14.848809,36464903,39727614,241,220
577,2017-05-23 00:21:17.059171,36464903,39727614,241,180
578,2017-05-23 00:21:19.268996,36464903,39727614,241,170
579,2017-05-23 00:21:21.479722,36464903,39727614,241,180
580,2017-05-23 00:21:23.689683,36464903,39727614,242,170
581,2017-05-23 00:21:25.899618,36464903,39727614,242,170
582,2017-05-23 00:21:28.110185,36464903,39727614,242,180
583,2017-05-23 00:21:30.320105,36464903,39727614,242,180
584,2017-05-23 00:21:32.530286,36464903,39727614,242,180
585,2017-05-23 00:21:34.739927,36464903,39727614,242,170
586,2017-05-23 00:21:36.950442,36464903,39727614,242,170
587,2017-05-23 00:21:39.160614,36464903,39727614,242,170
588,2017-05-23 00:21:41.370618,36464903,39727614,242,170
589,2017-05-23 00:21:43.580908,36464903,39727614,242,180
590,2017-05-23 00:21:45.790655,36464904,39727614,242,180
591,2017-05-23 00:21:48.001015,36464904,39727614,242,170
592,2017-05-23 00:21:50.210870,36464904,39727614,241,180
593,2017-05-23 00:21:52.421606,36464904,39727614,242,180
594,2017-05-23 00:21:54.631531,36464904,39727614,242,170
595,2017-05-23 00:21:56.841540,36464904,39727614,241,180
596,2017-05-23 00:21:59.051967,36464904,39727614,242,180
597,2017-05-23 00:22:01.261838,36464904,39727614,242,170
598,2017-05-23 00:22:03.471956,36464904,39727614,242,180
599,2017-05-23 00:22:05.681816,36464904,39727614,242,170
600,2017-05-23 00:22:07.892325,36464904,39727614,242,180
601,2017-05-23 00:22:10.102480,36464904,39727614,241,170
602,2017-05-23 00:22:12.312478,36464904,39727614,242,170
603,2017-05-23 00:22:14.522825,36464904,39727614,241,210
604,2017-05-23 00:22:16.732665,36464904,39727614,241,180
605,2017-05-23 00:22:18.942874,36464905,39727614,242,180
606,2017-05-23 00:22:21.152717,36464905,39727614,242,170
607,2017-05-23 00:22:23.363391,36464905,39727614,242,180
608,2017-05-23 00:22:25.573388,36464905,39727614,242,180
609,2017-05-23 00:22:27.783293,36464905,39727614,242,180
610,2017-05-23 00:22:29.993818,36464905,39727614,242,180
611,2017-05-23 00:22:32.203706,36464905,39727614,242,180
612,2017-05-23 00:22:34.414047,36464905,39727614,242,180
613,2017-05-23 00:22:36.624348,36464905,39727614,242,180
614,2017-05-23 00:22:38.834500,36464905,39727614,242,180
615,2017-05-23 00:22:41.044390,36464905,39727614,242,180
616,2017-05-23 00:22:43.254216,36464905,39727614,242,170
617,2017-05-23 00:22:45.464548,36464905,39727614,242,180
618,2017-05-23 00:22:47.674528,36464905,39727614,242,170
619,2017-05-23 00:22:49.884741,36464905,39727614,242,180
620,2017-05-23 00:22:52.095149,36464906,39727614,242,180
621,2017-05-23 00:22:54.305328,36464906,39727614,242,170
622,2017-05-23 00:22:56.515305,36464906,39727614,242,180
623,2017-05-23 00:22:58.725303,36464906,39727614,242,180
624,2017-05-23 00:23:00.935572,36464906,39727614,242,180
625,2017-05-23 00:23:03.145723,36464906,39727614,242,180
626,2017-05-23 00:23:05.355666,36464906,39727614,242,180
627,2017-05-23 00:23:07.565562,36464906,39727614,242,180
628,2017-05-23 00:23:09.776099,36464906,39727614,241,180
629,2017-05-23 00:23:11.986341,36464906,39727614,242,180
630,2017-05-23 00:23:14.196080,36464906,39727614,242,180
631,2017-05-23 00:23:16.406525,36464906,39727614,242,180
632,2017-05-23 00:23:18.621403,36464906,39727614,242,180
633,2017-05-23 00:23:20.827251,36464906,39727614,242,170
634,2017-05-23 00:23:23.037065,36464906,39727614,242,200
635,2017-05-23 00:23:25.247168,36464907,39727614,242,170
636,2017-05-23 00:23:27.457170,36464907,39727614,242,170
637,2017-05-23 00:23:29.667031,36464907,39727614,242,180
638,2017-05-23 00:23:31.877707,36464907,39727614,242,180
639,2017-05-23 00:23:34.087424,36464907,39727614,242,170
640,2017-05-23 00:23:36.297736,36464907,39727614,242,180
641,2017-05-23 00:23:38.507633,36464907,39727614,242,170
642,2017-05-23 00:23:40.718204,36464907,39727614,242,180
643,2017-05-23 00:23:42.928273,36464907,39727614,242,180
644,2017-05-23 00:23:45.137940,36464907,39727614,242,180
645,2017-05-23 00:23:47.348253,36464907,39727614,242,180
646,2017-05-23 00:23:49.558161,36464907,39727614,242,180
647,2017-05-23 00:23:51.768554,36464907,39727614,242,180
648,2017-05-23 00:23:53.978377,36464907,39727614,242,180
649,2017-05-23 00:23:56.189052,36464907,39727614,242,180
650,2017-05-23 00:23:58.399151,36464908,39727614,242,170
651,2017-05-23 00:24:00.608899,36464908,39727614,242,180
652,2017-05-23 00:24:02.819471,36464908,39727614,242,180
653,2017-05-23 00:24:05.029448,36464908,39727614,242,170
654,2017-05-23 00:24:07.239444,36464908,39727614,242,170
655,2017-05-23 00:24:09.449294,36464908,39727614,242,180
656,2017-05-23 00:24:11.659828,36464908,39727614,242,170
657,2017-05-23 00:24:13.869991,36464908,39727614,242,180
658,2017-05-23 00:24:16.079963,36464908,39727614,242,180
659,2017-05-23 00:24:18.290225,36464908,39727614,242,190
660,2017-05-23 00:24:20.500166,36464908,39727614,242,180
661,2017-05-23 00:24:22.710754,36464908,39727614,242,170
662,2017-05-23 00:24:24.920793,36464908,39727614,242,180
663,2017-05-23 00:24:27.130947,36464908,39727614,242,180
664,2017-05-23 00:24:29.340854,36464908,39727614,242,180
665,2017-05-23 00:24:31.550741,36464909,39727614,242,170
666,2017-05-23 00:24:33.761110,36464909,39727614,242,1320
667,2017-05-23 00:24:35.971310,36464909,39727614,242,230
668,2017-05-23 00:24:38.181292,36464909,39727614,242,230
669,2017-05-23 00:24:40.391380,36464909,39727614,242,230
670,2017-05-23 00:24:42.601671,36464909,39727614,242,230
671,2017-05-23 00:24:44.811861,36464909,39727614,242,240
672,2017-05-23 00:24:47.021729,36464910,39727614,241,230
673,2017-05-23 00:24:49.232197,36464910,39727614,242,240
674,2017-05-23 00:24:51.442055,36464910,39727614,241,230
675,2017-05-23 00:24:53.652605,36464910,39727614,242,240
676,2017-05-23 00:24:55.862470,36464910,39727614,242,230
677,2017-05-23 00:24:58.072918,36464910,39727614,242,230
678,2017-05-23 00:25:00.282760,36464910,39727614,242,230
679,2017-05-23 00:25:02.492778,36464910,39727614,242,230
680,2017-05-23 00:25:04.703193,36464911,39727614,242,240
681,2017-05-23 00:25:06.913092,36464911,39727614,242,230
682,2017-05-23 00:25:09.123190,36464911,39727614,242,230
683,2017-05-23 00:25:11.333390,36464911,39727614,242,230
684,2017-05-23 00:25:13.543590,36464911,39727614,242,230
685,2017-05-23 00:25:15.753805,36464911,39727614,242,230
686,2017-05-23 00:25:17.963623,36464911,39727614,242,230
687,2017-05-23 00:25:20.174090,36464911,39727614,241,230
688,2017-05-23 00:25:22.383857,36464912,39727614,241,230
689,2017-05-23 00:25:24.594477,36464912,39727614,241,220
690,2017-05-23 00:25:26.804007,36464912,39727614,241,230
691,2017-05-23 00:25:29.014679,36464912,39727614,241,230
692,2017-05-23 00:25:31.224727,36464912,39727614,242,230
693,2017-05-23 00:25:33.434680,36464912,39727614,241,230
694,2017-05-23 00:25:35.645198,36464912,39727614,242,230
695,2017-05-23 00:25:37.854955,36464912,39727614,242,220
696,2017-05-23 00:25:40.065038,36464912,39727614,241,220
697,2017-05-23 00:25:42.274935,36464913,39727614,242,220
698,2017-05-23 00:25:44.485451,36464913,39727614,241,220
699,2017-05-23 00:25:46.695609,36464913,39727614,241,220
700,2017-05-23 00:25:48.905571,36464913,39727614,241,220
701,2017-05-23 00:25:51.115785,36464913,39727614,241,220
702,2017-05-23 00:25:53.325782,36464913,39727614,241,220
703,2017-05-23 00:25:55.536387,36464913,39727614,242,220
704,2017-05-23 00:25:57.746239,36464913,39727614,241,230
705,2017-05-23 00:25:59.956760,36464914,39727614,241,230
706,2017-05-23 00:26:02.166567,36464914,39727614,242,220
707,2017-05-23 00:26:04.376520,36464914,39727614,241,230
708,2017-05-23 00:26:06.586699,36464914,39727614,242,230
709,2017-05-23 00:26:08.796808,36464914,39727614,241,220
710,2017-05-23 00:26:11.006906,36464914,39727614,242,230
711,2017-05-23 00:26:13.216798,36464914,39727614,242,220
712,2017-05-23 00:26:15.427332,36464914,39727614,242,220
713,2017-05-23 00:26:17.637651,36464914,39727614,242,220
714,2017-05-23 00:26:19.847423,36464915,39727614,242,220
715,2017-05-23 00:26:22.057629,36464915,39727614,242,220
716,2017-05-23 00:26:24.267628,36464915,39727614,242,220
717,2017-05-23 00:26:26.477862,36464915,39727614,242,220
718,2017-05-23 00:26:28.688110,36464915,39727614,242,220
719,2017-05-23 00:26:30.898482,36464915,39727614,242,220
720,2017-05-23 00:26:33.108545,36464915,39727614,242,220
721,2017-05-23 00:26:35.318275,36464915,39727614,242,230
722,2017-05-23 00:26:37.528825,36464915,39727614,242,220
723,2017-05-23 00:26:39.738841,36464916,39727614,242,220
724,2017-05-23 00:26:41.948984,36464916,39727614,242,220
725,2017-05-23 00:26:44.159136,36464916,39727614,242,220
726,2017-05-23 00:26:46.369307,36464916,39727614,242,220
727,2017-05-23 00:26:48.579352,36464916,39727614,242,230
728,2017-05-23 00:26:50.789196,36464916,39727614,242,220
729,2017-05-23 00:26:52.999495,36464916,39727614,242,230
730,2017-05-23 00:26:55.209547,36464916,39727614,242,220
731,2017-05-23 00:26:57.420094,36464916,39727614,242,220
732,2017-05-23 00:26:59.630194,36464917,39727614,242,220
733,2017-05-23 00:27:01.840327,36464917,39727614,242,220
734,2017-05-23 00:27:04.050398,36464917,39727614,242,220
735,2017-05-23 00:27:06.260118,36464917,39727614,242,220
736,2017-05-23 00:27:08.470516,36464917,39727614,242,220
737,2017-05-23 00:27:10.680714,36464917,39727614,242,220
738,2017-05-23 00:27:12.890640,36464917,39727614,242,230
739,2017-05-23 00:27:15.101017,36464917,39727614,241,230
740,2017-05-23 00:27:17.311471,36464917,39727614,242,230
741,2017-05-23 00:27:19.521222,36464918,39727614,242,230
742,2017-05-23 00:27:21.731062,36464918,39727614,241,220
743,2017-05-23 00:27:23.941572,36464918,39727614,242,220
744,2017-05-23 00:27:26.151387,36464918,39727614,242,220
745,2017-05-23 00:27:28.361654,36464918,39727614,242,220
746,2017-05-23 00:27:30.571831,36464918,39727614,242,220
747,2017-05-23 00:27:32.782198,36464918,39727614,242,220
748,2017-05-23 00:27:34.992246,36464918,39727614,242,220
749,2017-05-23 00:27:37.202194,36464918,39727614,242,220
750,2017-05-23 00:27:39.412573,36464919,39727614,241,220
751,2017-05-23 00:27:41.622413,36464919,39727614,242,220
752,2017-05-23 00:27:43.832557,36464919,39727614,241,220
753,2017-05-23 00:27:46.042788,36464919,39727614,241,230
754,2017-05-23 00:27:48.252979,36464919,39727614,241,230
755,2017-05-23 00:27:50.463096,36464919,39727614,241,220
756,2017-05-23 00:27:52.672936,36464919,39727614,241,220
757,2017-05-23 00:27:54.883400,36464919,39727614,242,230
758,2017-05-23 00:27:57.093145,36464920,39727614,242,220
759,2017-05-23 00:27:59.304073,36464920,39727614,242,220
760,2017-05-23 00:28:01.513329,36464920,39727614,242,220
761,2017-05-23 00:28:03.724118,36464920,39727614,242,220
762,2017-05-23 00:28:05.934009,36464920,39727614,242,220
763,2017-05-23 00:28:08.144060,36464920,39727614,242,220
764,2017-05-23 00:28:10.354606,36464920,39727614,241,220
765,2017-05-23 00:28:12.564261,36464920,39727614,242,220
766,2017-05-23 00:28:14.774421,36464920,39727614,242,220
767,2017-05-23 00:28:16.984266,36464921,39727614,242,230
768,2017-05-23 00:28:19.194835,36464921,39727614,242,230
769,2017-05-23 00:28:21.404934,36464921,39727614,242,220
770,2017-05-23 00:28:23.614955,36464921,39727614,242,220
771,2017-05-23 00:28:25.825301,36464921,39727614,242,230
772,2017-05-23 00:28:28.035043,36464921,39727614,242,230
773,2017-05-23 00:28:30.245721,36464921,39727614,242,230
774,2017-05-23 00:28:32.455193,36464921,39727614,242,220
775,2017-05-23 00:28:34.665892,36464921,39727614,242,230
776,2017-05-23 00:28:36.875897,36464922,39727614,242,220
777,2017-05-23 00:28:39.085881,36464922,39727614,242,220
778,2017-05-23 00:28:41.296441,36464922,39727614,242,220
779,2017-05-23 00:28:43.506200,36464922,39727614,242,220
780,2017-05-23 00:28:45.716292,36464922,39727614,242,220
781,2017-05-23 00:28:47.926146,36464922,39727614,242,220
782,2017-05-23 00:28:50.136718,36464922,39727614,242,220
783,2017-05-23 00:28:52.346970,36464922,39727614,242,220
784,2017-05-23 00:28:54.556826,36464922,39727614,242,220
785,2017-05-23 00:28:56.767119,36464923,39727614,242,220
786,2017-05-23 00:28:58.977014,36464923,39727614,242,230
787,2017-05-23 00:29:01.187790,36464923,39727614,242,230
788,2017-05-23 00:29:03.402218,36464923,39727614,242,230
789,2017-05-23 00:29:05.607754,36464923,39727614,242,230
790,2017-05-23 00:29:07.817786,36464923,39727614,242,220
