ord,date,HCHC,HCHP,PTEC,TENSION,PAPP
6808,2017-05-26 04:10:48.379686,36478698,39739780,HC..,236,140
6809,2017-05-26 04:10:50.589785,36478698,39739780,HC..,236,140
6810,2017-05-26 04:10:52.799886,36478698,39739780,HC..,236,130
6811,2017-05-26 04:10:55.009705,36478698,39739780,HC..,236,130
6812,2017-05-26 04:10:57.220349,36478698,39739780,HC..,236,140
6813,2017-05-26 04:10:59.429829,36478698,39739780,HC..,236,140
6814,2017-05-26 04:11:01.640349,36478698,39739780,HC..,236,140
6815,2017-05-26 04:11:03.850391,36478699,39739780,HC..,236,140
6816,2017-05-26 04:11:06.060534,36478699,39739780,HC..,236,130
6817,2017-05-26 04:11:08.270685,36478699,39739780,HC..,236,140
6818,2017-05-26 04:11:10.480548,36478699,39739780,HC..,236,140
6819,2017-05-26 04:11:12.690858,36478699,39739780,HC..,237,140
6820,2017-05-26 04:11:14.900734,36478699,39739780,HC..,237,150
6821,2017-05-26 04:11:17.111095,36478699,39739780,HC..,236,140
6822,2017-05-26 04:11:19.321310,36478699,39739780,HC..,236,140
6823,2017-05-26 04:11:21.531875,36478699,39739780,HC..,236,150
6824,2017-05-26 04:11:23.741614,36478699,39739780,HC..,236,140
6825,2017-05-26 04:11:25.951631,36478699,39739780,HC..,237,150
6826,2017-05-26 04:11:28.161926,36478699,39739780,HC..,236,130
6827,2017-05-26 04:11:30.371893,36478699,39739780,HC..,237,130
6828,2017-05-26 04:11:32.582058,36478700,39739780,HC..,236,140
6829,2017-05-26 04:11:34.791871,36478700,39739780,HC..,236,140
6830,2017-05-26 04:11:37.002386,36478700,39739780,HC..,236,130
6831,2017-05-26 04:11:39.212540,36478700,39739780,HC..,236,140
6832,2017-05-26 04:11:41.422404,36478700,39739780,HC..,236,140
6833,2017-05-26 04:11:43.632714,36478700,39739780,HC..,236,140
6834,2017-05-26 04:11:45.842618,36478700,39739780,HC..,236,130
